Distance (Meters),Speed (m/s)
10130.70724,38.7222252
10134.5797,38.8888893
10138.46883,39.0555611
10142.37343,39.1111107
10146.28478,39.1388931
10150.19891,39.0555611
10154.1047,38.8888893
10157.99383,38.6666679
10161.85955,38.4166679
10165.70145,38.0555534
10169.50724,37.7777786
10173.28525,37.5555534
10177.04103,37.3055573
10180.77068,37.0555573
10184.47646,36.9166679
10188.16835,36.6944466
10191.83802,36.4444466
10195.48269,36.1944427
10199.10125,35.9166679
10202.69313,35.6388931
10206.25724,35.3333359
10209.79079,35.0277786
10213.29378,34.7222214
10216.76516,34.3333359
10220.1987,33.9722214
10223.59613,33.5
10226.94633,32.9444466
10230.24098,32.3055573
10233.47075,31.75
10236.64594,31.1111107
10239.75724,30.5000019
10242.80743,29.9444447
10245.80206,29.3611126
10248.73745,28.8611126
10251.62374,28.4166679
10254.46558,28.0000019
10257.26575,27.6111107
10260.02703,27.25
10262.75136,26.8888893
10265.44042,26.5555553
10268.09613,26.25
10270.72129,25.9444447
10273.3159,25.6944447
10275.88471,25.3611126
10278.42098,25.0555573
10280.92669,24.6944447
10283.39628,24.2777786
10285.82421,23.8611126
10288.20974,23.3611107
10290.54599,22.7500019
10292.82113,22.1388912
10295.03516,21.4444466
10297.17973,20.7222214
10299.25145,20
10301.25157,19.1944427
10303.17113,18.4444447
10305.01569,17.75
10306.7908,17.0277767
10308.49316,16.4166679
10310.13493,15.833334
10311.71836,15.333333
10313.25178,14.8888903
10314.74076,14.5
10316.19041,14.166667
10317.60716,13.9166679
10318.99891,13.6388893
10320.36289,13.4722223
10321.71019,13.3611116
10323.04597,13.0277786
10324.34883,12.583333
10325.60724,12.250001
10326.83232,12
10328.03239,11.75
10329.2071,11.583334
10330.36551,11.4444447
10331.51002,11.3611116
10332.6462,11.3888884
10333.78516,11.500001
10334.93488,11.5138893
10336.08634,11.5277777
10337.23919,11.4722223
10338.38648,11.3611116
10339.52266,11.25
10340.64739,11.0555553
10341.75301,10.7222233
10342.8253,10.6111116
10343.88647,10.666667
10344.9532,10.75
10346.02794,11.0277786
10347.13079,11.4166679
10348.27252,11.8611116
10349.45871,12.416667
10350.70045,13.0277786
10352.00291,13.583334
10353.36133,14.1111107
10354.77252,14.666666
10356.23928,15.2222233
10357.76159,15.75
10359.33621,16.3055553
10360.96686,16.8611107
10362.65308,17.4166679
10364.39485,17.9722233
10366.19218,18.4999981
10368.04173,19.0000019
10369.94185,19.4444447
10371.88641,19.8611126
10373.87264,20.25
10375.89777,20.6111126
10377.95838,20.9444447
10380.05295,21.2222233
10382.1753,21.4722233
10384.32265,21.7222233
10386.49501,21.9444447
10388.68892,22.1944447
10390.9085,22.4444447
10393.15308,22.7500019
10395.42822,23.1388893
10397.74225,23.5277805
10400.09445,23.916666
10402.48626,24.3611126
10404.92252,24.7777786
10407.40045,25.1944466
10409.92005,25.5833321
10412.47776,25.9444447
10415.07236,26.2777767
10417.7003,26.5833359
10420.3588,26.8611126
10423.04507,27.1388893
10425.7583,27.4166679
10428.50013,27.6944466
10431.26975,27.9722233
10434.06714,28.2500019
10436.89231,28.5277805
10439.74439,28.8055553
10442.62512,29.0833359
10445.53364,29.3611126
10448.46993,29.6111088
10451.43122,29.8611107
10454.4166,30.083334
10457.42512,30.2777786
10460.45308,30.5000019
10463.50327,30.666666
10466.57012,30.8055553
10469.64992,30.9722233
10472.74733,31.083334
10475.85586,31.25
10478.98105,31.4166679
10482.12291,31.6111107
10485.28325,31.75
10488.45844,32.0277786
10491.66141,32.1388931
10494.8755,32.1250038
10498.0882,32.1111107
10501.29852,31.9444447
10504.49316,31.6388912
10507.65724,31.2777786
10510.78521,30.8611107
10513.87151,30.333334
10516.90411,29.8888893
10519.89318,29.3611126
10522.82947,28.8611126
10525.71575,28.333334
10528.54926,27.7777767
10531.32636,27.3055573
10534.05708,26.8333321
10536.74058,26.416666
10539.38241,26.0555573
10541.98812,25.75
10544.56249,25.5833321
10547.12098,25.416666
10549.66281,25.25
10552.18796,25.1111126
10554.69922,24.8611126
10557.18473,24.1666679
10559.60154,23.4722233
10561.94891,23.083334
10564.25738,22.8055553
10566.53808,22.5833359
10568.79586,22.3888893
10571.03489,22.333334
10573.26835,22.25
10575.49349,22.2222233
10577.71585,22.25
10579.94031,22.3055573
10582.171,22.3888893
10584.41002,22.5
10586.66016,22.6388893
10588.92419,22.8055553
10591.20419,23.0000019
10593.50433,23.1944447
10595.82391,23.5
10598.17406,23.8611126
10600.56031,24.2777786
10602.9875,24.6944447
10605.45709,25.1944466
10607.97669,25.7222233
10610.54907,26.25
10613.17423,26.8055553
10615.85413,27.333334
10618.58763,27.8888893
10621.37669,28.3888893
10624.21575,28.8888893
10627.10482,29.3888893
10630.04299,29.8611107
10633.02928,30.3055534
10636.06002,30.7222233
10639.13243,31.1388874
10642.24651,31.5277786
10645.39852,31.9444447
10648.59316,32.3611107
10651.82947,32.75
10655.10467,33.0833321
10658.4132,33.4166679
10661.75406,33.75
10665.12926,34.0555534
10668.53502,34.3611145
10671.97135,34.6666679
10675.43822,34.9444466
10678.93182,35.25
10682.45703,35.5277786
10686.01003,35.8055611
10689.5908,36.1111107
10693.20213,36.4166679
10696.84291,36.6944466
10700.51258,37.0277786
10704.21558,37.3055573
10707.94637,37.5555534
10711.70215,37.8055573
10715.48178,38.0277824
10719.28479,38.25
10723.11003,38.4722214
10726.95748,38.7222252
10730.82994,38.9722252
10734.72621,39.1944466
10738.6459,39.4444427
10742.59058,39.6944466
10746.56027,39.9166641
10750.55218,40.1111145
10754.56231,40.3333321
10758.59589,40.5277824
10762.64892,40.7222252
10766.72139,40.9166679
10770.8133,41.1388893
10774.92619,41.3333359
10779.05977,41.5277786
10783.21281,41.7222214
10787.38528,41.9166718
10791.57721,42.0833359
10795.78451,42.3055573
10800.01533,42.5
10804.26559,42.6944427
10808.53529,42.8888931
10812.82444,43.0833359
10817.13172,43.25
10821.45699,43.4166679
10825.79892,43.5833359
10830.15752,43.75
10834.53279,43.8888893
10838.9206,44.0555573
10843.32643,44.2222214
10847.74892,44.3888893
10852.18808,44.5277786
10856.64113,44.6944466
10861.10948,44.8611107
10865.59587,45
10870.09614,45.1388893
10874.61031,45.2777786
10879.13836,45.4444466
10883.6817,45.4074059
10888.22271,45.3703728
10892.76003,45.3333321
10897.29364,45.1388893
10901.8078,44.8888893
10906.2956,44.5277786
10910.74865,44.0277786
10915.15169,43.5
10919.50196,42.9166679
10923.79389,42.3055573
10928.02341,41.5833359
10932.182,40.75
10936.25724,39.9166641
10940.24915,39.0555611
10944.15495,38.1388893
10947.96791,37.3055573
10951.69869,36.3888893
10955.3378,35.5833359
10958.89635,34.9166679
10962.38823,34.2777786
10965.81517,33.6388893
10969.17927,33.0833321
10972.4878,32.5
10975.738,31.9722233
10978.93542,31.4722233
10982.08187,30.9722233
10985.17928,30.4444466
10988.22391,29.9166698
10991.21576,29.4166679
10994.15761,28.9166641
10997.04857,28.4166679
10999.89041,27.9166679
11002.68225,27.4166679
11005.42408,26.9444447
11008.11869,26.4444447
11010.76249,26.083334
11013.37098,25.7777786
11015.94892,25.5833321
11018.50741,25.4444447
11021.05201,25.3611126
11023.5875,25.3888912
11026.12654,25.5833321
11028.68503,25.75
11031.26019,25.9722233
11033.85757,26.2777767
11036.48471,26.4444447
11039.12931,26.666666
11041.79614,26.7500019
11044.47131,26.7222214
11047.14369,26.6944447
11049.81248,26.5555553
11052.4682,26.2777767
11055.09614,26.0277786
11057.69908,25.6944447
11060.26868,25.333334
11062.80139,25.0277786
11065.30432,24.7222214
11067.7767,24.3611126
11070.21296,23.9722233
11072.61032,23.5555573
11074.96531,23.1111126
11077.27656,22.6388893
11079.54058,22.1666679
11081.75739,21.6944447
11083.92696,21.1666679
11086.04311,20.6388893
11088.10713,20.1111126
11090.11836,19.5277805
11092.07126,18.8611107
11093.95749,18.1388893
11095.77093,17.5
11097.52104,16.75
11099.19614,16.083334
11100.80457,15.4444456
11102.34911,14.7777786
11103.82653,14.25
11105.25162,13.75
11106.6267,13.333333
11107.96011,12.9722223
11109.25742,12.6944456
11110.52655,12.3055553
11111.75718,12
11112.95725,11.6388893
11114.12121,11.25
11115.24628,10.8888893
11116.33491,10.5
11117.38497,10.1388893
11118.39892,9.7777777
11119.37676,9.416667
11120.31848,9.1388893
11121.23215,8.8611107
11122.11831,8.5555553
11122.97392,8.416667
11123.81564,8.4444447
11124.66014,8.5277786
11125.5127,8.666667
11126.37942,9
11127.27948,9.2222223
11128.20176,9.3888884
11129.1407,9.583334
11130.0988,9.666667
11131.06553,9.750001
11132.04059,9.833334
11133.02398,9.9722233
11134.02127,10.166667
11135.03768,10.4722223
11136.08497,10.8888893
11137.17393,11.3611116
11138.31011,11.8888884
11139.49907,12.4722233
11140.74599,13.0833349
11142.0544,13.6388893
11143.41837,14.25
11144.84346,14.916667
11146.33522,15.583333
11147.89317,16.25
11149.51827,16.916666
11151.21004,17.6111126
11152.97126,18.3055573
11154.80192,18.9722233
11156.69868,19.6111107
11158.65991,20.2222233
11160.68226,20.833334
11162.76572,21.4444466
11164.9103,22.0277786
11167.11254,22.6111107
11169.37378,23.1666679
11171.69059,23.7222233
11174.06296,24.3055553
11176.49366,24.9166679
11178.98472,25.416666
11181.52654,25.9166679
11184.11837,26.3888893
11186.75742,26.8333321
11189.44092,27.25
11192.16525,27.6944466
11194.93486,28.1388893
11197.74893,28.5555553
11200.60466,28.9444447
11203.49928,29.3611126
11206.43467,29.7222214
11209.40707,30.166666
11212.42393,30.4722214
11215.47133,30.7500019
11218.54652,30.9999981
11221.64576,31.0277786
11224.74873,30.9722233
11227.84614,30.833334
11230.92966,30.5277786
11233.98263,30.1111126
11236.993,29.7777805
11239.97096,29.2777767
11242.89892,28.8055553
11245.77965,28.333334
11248.61316,27.8611126
11251.39859,27.3888893
11254.13765,26.8333321
11256.82114,26.3333359
11259.45464,25.8888912
11262.04368,25.416666
11264.58473,24.9722214
11267.08211,24.6111107
11269.54337,24.2222233
11271.96574,23.833334
11274.34922,23.4444447
11276.69309,22.9722233
11278.99045,22.5277767
11281.24337,22.0277786
11283.44628,21.4722233
11285.59363,20.8888912
11287.68201,20.3055553
11289.71269,19.7222214
11291.68503,19.0833359
11293.59348,18.3888912
11295.43248,17.7222214
11297.20427,17.083334
11298.91271,16.4444447
11300.55726,15.8888893
11302.14624,15.3888893
11303.68522,14.9444447
11305.1793,14.583334
11306.63773,14.3611116
11308.07393,14.083334
11309.48234,13.8055553
11310.86298,13.5555553
11312.21821,13.250001
11313.54329,12.9444456
11314.83781,12.6944456
11316.10734,12.4444437
11317.35186,12.1944447
11318.571,12
11319.77108,11.8611116
11320.95726,11.75
11322.13233,11.6388893
11323.29629,11.5277777
11324.44879,11.500001
11325.59886,11.4722223
11326.74615,11.4861107
11327.89483,11.500001
11329.0449,11.5277777
11330.1974,11.6388893
11331.36136,11.8888884
11332.55032,12.1388893
11333.76428,12.3611107
11335.00047,12.6111116
11336.26127,13.0277786
11337.56413,13.500001
11338.91421,13.9722214
11340.31152,14.4166679
11341.75327,14.8333349
11343.23625,15.333333
11344.76967,15.916666
11346.36144,16.4722233
11348.00876,16.9722233
11349.70608,17.4166679
11351.44733,18
11353.24744,18.7222233
11355.11977,19.333334
11357.05322,19.8888893
11359.04223,20.4722233
11361.08896,20.9166679
11363.18075,21.3055573
11365.31144,21.6388893
11367.47546,21.916666
11369.66726,22.1111107
11371.87783,22.4722233
11374.12519,22.7500019
11376.40033,23.1111126
11378.71158,23.5555573
11381.06728,24.083334
11383.47503,24.5000019
11385.92518,24.9444466
11388.41977,25.3611126
11390.95604,25.75
11393.5312,26.0555573
11396.13612,26.4444447
11398.78072,26.8333321
11401.46422,27.2222233
11404.18661,27.6111107
11406.94789,28.0277786
11409.74998,28.4444466
11412.5946,28.8611126
11415.48089,29.25
11418.40606,29.6388893
11421.37013,30.0000019
11424.3694,30.3611145
11427.4057,30.7500019
11430.48089,31.083334
11433.58941,31.3888874
11436.72849,31.6666679
11439.89438,31.9444447
11443.08902,32.1666679
11446.30589,32.4166679
11449.54775,32.6388893
11452.81184,32.8611145
11456.09715,33.0833321
11459.40568,33.3333321
11462.73922,33.5555573
11466.09498,33.8055573
11469.47574,34.0555534
11472.88047,34.1111145
11476.29179,34.1666679
11479.70866,34.1388893
11483.12276,33.9722214
11486.52019,33.7777786
11489.89714,33.4444466
11493.24179,32.9444466
11496.53644,32.4444427
11499.78108,31.9722233
11502.9785,31.4166679
11506.1194,30.9444466
11509.21403,30.3611145
11512.25033,29.833334
11515.23384,29.3333321
11518.16735,28.8611126
11521.05276,28.3055553
11523.88349,27.7500019
11526.65866,27.1666679
11529.37549,26.5555553
11532.03121,25.9444447
11534.62502,25.2777786
11537.15295,24.583334
11539.61144,23.8611126
11541.99769,23.1388893
11544.31172,22.3888893
11546.55006,21.6111126
11548.71131,20.7777786
11550.78921,19.9722233
11552.78595,19.1666679
11554.70332,18.3611107
11556.53898,17.6111126
11558.30074,16.8055553
11559.98088,16.1111126
11561.5916,15.4444456
11563.13661,14.8333349
11564.61958,14.2777777
11566.04788,13.8055553
11567.4281,13.3611116
11568.76388,12.9444456
11570.0588,12.6111116
11571.31961,12.166667
11572.53672,11.75
11573.71143,11.333333
11574.84449,10.916666
11575.93655,10.5555553
11576.99185,10.1944447
11578.01167,9.8611107
11578.99754,9.6111116
11579.95842,9.416667
11580.90043,9.3611116
11581.83631,9.249999
11582.76165,9.2222223
11583.68365,9.2777786
11584.6112,9.3611116
11585.54765,9.5277777
11586.5002,9.750001
11587.47555,10.0555563
11588.48086,10.3055563
11589.51117,10.5277786
11590.56433,10.7777777
11591.64185,10.916666
11592.73391,10.9722223
11593.83087,11.083334
11594.93893,11.1944447
11596.05878,11.333333
11597.19184,11.5277777
11598.34504,11.8611116
11599.53086,12.2222223
11600.75279,12.666667
11602.01992,13.1666679
11603.33626,13.7222223
11604.70899,14.333334
11606.14197,14.9722223
11607.63883,15.6111116
11609.20051,16.1944447
11610.81956,16.8611107
11612.50629,17.583334
11614.26419,18.2777786
11616.09152,19.0000019
11617.99222,19.6944466
11619.96118,20.3611126
11621.99804,21.0277786
11624.10031,21.6388893
11626.26367,22.2222233
11628.4867,22.7500019
11630.76115,23.3055553
11633.09256,23.833334
11635.47531,24.333334
11637.90805,24.833334
11640.39229,25.333334
11642.925,25.7777786
11645.50373,26.2222233
11648.12531,26.6388893
11650.78855,27.0555553
11653.49509,27.4444447
11656.23887,27.7777767
11659.01766,28.1666679
11661.83364,28.4166679
11664.67461,28.6111126
11667.53677,28.7777767
11670.41385,28.7083321
11673.28573,28.6388874
11676.14892,28.4722214
11678.99545,28.1666679
11681.81315,27.7777767
11684.59025,27.3888893
11687.33014,26.8611126
11690.0156,26.4444447
11692.65939,26.0277786
11695.26312,25.5555573
11697.81806,25.416666
11700.36065,25.3611126
11702.89615,25.416666
11705.43719,25.6111126
11707.99924,25.9444447
11710.59305,26.2777767
11713.22179,26.7500019
11715.89614,27.1944447
11718.61492,27.6388893
11721.37982,28.083334
11724.18747,28.5
11727.03851,28.9444447
11729.93225,29.3333321
11732.86487,29.6944447
11735.8354,30.0000019
11738.83467,30.3611145
11741.87189,30.583334
11744.92948,30.8888912
11748.01761,31.333334
11751.15209,31.8055553
11754.33187,32.2222252
11757.55527,32.6388893
11760.81837,33
11764.11756,33.3333321
11767.45212,33.6666679
11770.81796,33.9722214
11774.21643,34.1944427
11777.63504,34.4722214
11781.08142,34.7777786
11784.56047,35.0833359
11788.06795,35.3888931
11791.60813,35.6944427
11795.1767,36
11798.77582,36.2777786
11802.40493,36.5555573
11806.05959,36.7777824
11809.73872,36.9999962
11813.43781,37.2222214
11817.15913,37.4444466
11820.90494,37.6111145
11824.66514,37.8055573
11828.44708,37.9722214
11832.24337,38.1666718
11836.05911,38.3333359
11839.89385,38.5277748
11843.74568,38.6944466
11847.61654,38.8333359
11851.49893,39.0000038
11855.39798,39.1666679
11859.31608,39.3333359
11863.24845,39.5
11867.1999,39.6944466
11871.16837,39.8611107
11875.15351,40.0833321
11879.16331,40.3055573
11883.19288,40.5
11887.24437,40.6944466
11891.31282,40.8611145
11895.39793,41.0277786
11899.50221,41.1666679
11903.61788,41.3333359
11907.75272,41.5277786
11911.90449,41.6666679
11916.07014,41.8055534
11920.25222,41.9444427
11924.44564,41.9722214
11928.6444,41.9305573
11932.83643,41.8888893
11937.0243,41.7222214
11941.19805,41.4722214
11945.34426,41.1944466
11949.46521,40.8333321
11953.54755,40.4166641
11957.58823,39.9444466
11961.58414,39.4166679
11965.52484,38.8611145
11969.41237,38.1666718
11973.22811,37.5
11976.97719,36.8333359
11980.66188,36.1388931
11984.27488,35.4166679
11987.81785,34.6944466
11991.28645,33.9444466
11994.68006,33.1388893
11997.99516,32.3333321
12001.22771,31.6388912
12004.39276,30.916666
12007.48367,30.2777786
12010.51071,29.6944447
12013.48124,29.1111126
12016.39164,28.4722214
12019.2399,27.9166679
12022.03089,27.2777786
12024.758,26.4722233
12027.40619,25.5277786
12029.95835,24.8055553
12032.43981,24.083334
12034.84756,23.4166679
12037.18865,22.7777767
12039.46726,22.1666679
12041.68339,21.5277786
12043.83696,20.9722214
12045.93367,20.3611126
12047.96928,19.6944466
12049.93945,19.0000019
12051.83898,18.3611107
12053.67577,17.75
12055.45033,17.333334
12057.18324,17
12058.88387,16.666666
12060.55012,16.3333321
12062.18406,16.0277786
12063.78644,15.4722233
12065.33329,14.7777786
12066.81161,14.000001
12068.21126,12.833333
12069.49507,11.833334
12070.67811,11.3055553
12071.80839,10.8611116
12072.8949,10.5277786
12073.94742,10.3055563
12074.97835,10.1111116
12075.98922,9.916667
12076.98064,9.750001
12077.956,9.5277777
12078.90855,9.2222223
12079.83111,8.9444447
12080.72533,8.7222223
12081.59734,8.5555553
12082.45321,8.4444447
12083.29745,8.5
12084.14776,8.5555553
12085.00311,8.7222223
12085.87512,9
12086.77545,9.3888884
12087.7141,9.8055553
12088.69502,10.3055563
12089.72532,10.833333
12090.80839,11.4166679
12091.95048,12
12093.15018,12.5555563
12094.4062,13.0833349
12095.71421,13.583334
12097.07222,14.0555563
12098.47829,14.5277786
12099.93071,14.9722223
12101.42848,15.3888893
12102.96699,15.8611116
12104.55272,16.3611126
12106.18943,16.8055553
12107.86957,17.3611107
12109.60632,17.9722233
12111.4031,18.583334
12113.26098,19.1944427
12115.18113,19.833334
12117.16398,20.4444447
12119.20917,21.0277786
12121.31144,21.6111126
12123.47202,22.1944447
12125.69228,22.8333359
12127.97505,23.833334
12130.35926,24.833334
12132.84199,25.4444447
12135.38581,25.8888912
12137.97565,26.25
12140.60001,26.4444447
12143.24542,26.666666
12145.91144,26.8611126
12148.59689,27.083334
12151.30622,27.3055573
12154.03611,27.7222233
12156.80934,28.083334
12159.61699,28.4444466
12162.46074,28.8333359
12165.34513,29.2777767
12168.27219,30.0000019
12171.27329,30.3055534
12174.30311,30.5277786
12177.35514,30.7777786
12180.43404,31.0277786
12183.53607,31.3611107
12186.67332,31.6944447
12189.842,32
12193.04121,32.3055573
12196.27295,32.5833359
12199.53049,32.8611145
12202.81781,33.1111145
12206.12811,33.3611107
12209.46341,33.6111107
12212.82575,33.9166679
12216.21659,34.4722214
12219.66507,35.0277786
12223.16699,35.3055573
12226.69669,35.3333359
12230.23131,35.2916679
12233.75962,35.25
12237.28591,35.0277786
12240.78783,34.8611107
12244.27309,34.6666679
12247.74103,34.4166679
12251.18186,34.2777786
12254.61089,34.2222214
12258.03228,34.1666679
12261.44811,34.1388893
12264.86325,34.1111145
12268.27353,34.1666679
12271.69144,34.2500038
12275.11561,34.3333359
12278.5481,34.3888893
12281.98825,34.4444466
12285.43186,34.5833359
12288.89146,34.6944466
12292.36005,34.8333359
12295.84254,34.9722214
12299.34104,35.1388893
12302.85407,35.1944466
12306.3748,35.2222252
12309.89617,35.1111107
12313.40642,34.8333359
12316.89103,34.6111107
12320.3513,34.3333359
12323.78589,33.9722214
12327.18228,33.25
12330.50647,31.9722233
12333.70486,30.6388893
12336.768,29.8611107
12339.75521,29.0833359
12342.66283,28.5
12345.51213,28.083334
12348.3215,27.6111107
12351.08193,27.1111107
12353.79404,26.5833359
12356.45172,25.2222233
12358.97333,23.1944447
12361.29362,21.5555553
12363.44865,20.7222214
12365.52163,19.9444466
12367.51559,19.1388893
12369.42901,18.3611107
12371.2658,17.6388893
12373.02925,16.833334
12374.7132,15.916666
12376.30448,15.083333
12377.81245,14.3611116
12379.24908,13.666667
12380.61542,13.0555553
12381.92145,12.5277786
12383.17392,12.0277777
12384.37641,11.5555563
12385.53239,11.1944447
12386.65156,10.7222233
12387.72417,10.333334
12388.75725,9.9444447
12389.75145,9.583334
12390.71014,9.3055553
12391.64047,9.0555563
12392.54635,8.8888893
12393.43503,8.7222223
12394.30704,8.5277786
12395.16013,8.333333
12395.99326,8.25
12396.81856,8.2685184
12397.64521,8.2870369
12398.47371,8.3055553
12399.30457,8.416667
12400.14603,8.5555553
12401.0019,8.75
12401.87669,8.9444447
12402.77091,9.1388893
12403.68513,9.333334
12404.61824,9.6388893
12405.58248,9.916667
12406.57391,10.2777777
12407.60143,10.666667
12408.66849,11.1111116
12409.77933,11.5277777
12410.93253,12.0277777
12412.13502,12.5555563
12413.39026,13.0277786
12414.69352,13.5277777
12416.04597,14.083334
12417.45482,14.6388884
12418.91835,15.1944447
12420.43742,15.75
12422.013,16.2777786
12423.64038,16.8611107
12425.32711,17.4166679
12427.06835,18
12428.86791,18.6111107
12430.7297,19.1666679
12432.6459,19.75
12434.62162,20.3888893
12436.66001,20.9722214
12438.75672,21.5
12440.90751,22.0555573
12443.11253,22.5833359
12445.37169,23.1388893
12447.68501,23.6388893
12450.04833,24.1388893
12452.4631,24.6111107
12454.92361,25.0277786
12457.4273,25.3888912
12459.96557,25.7777786
12462.54272,26.1388893
12465.15757,26.4444447
12467.80137,26.666666
12470.46901,26.8611126
12473.15446,27.083334
12475.86214,27.333334
12478.59647,27.583334
12481.35413,28.0000019
12484.15516,28.4444466
12486.99891,28.8611126
12489.88431,29.25
12492.81039,29.6388893
12495.77355,30.2222214
12498.79688,30.833334
12501.87946,31.1944466
12504.99814,31.4444466
12508.14374,31.6944447
12511.31241,31.9444447
12514.50802,32.1944427
12517.72668,32.4444427
12520.97033,32.7222252
12524.24376,32.9722252
12527.54017,33.2222214
12530.86361,33.5
12534.21279,33.6944466
12537.58142,33.7777786
12540.96043,33.8333321
12544.34294,33.7222214
12547.71639,33.5277786
12551.06835,33.25
12554.39254,32.8611145
12557.67986,32.3333321
12560.9124,31.8888912
12564.10246,31.3055592
12567.23225,30.7500019
12570.3065,30.2500019
12573.33261,29.7500019
12576.30688,29.5277767
12579.26074,29.2777767
12582.1878,29.0833359
12585.09543,28.8611126
12587.98259,28.583334
12590.84023,27.8611126
12593.62736,27.5
12596.37669,27.1666679
12599.09269,26.8888893
12601.78257,26.5555553
12604.43748,26
12607.03843,25.333334
12609.57114,24.6666679
12612.03721,23.9444466
12614.43253,23.083334
12616.7403,21.6111126
12618.9022,20.9444447
12620.99613,20.3888893
12623.03453,19.8611126
12625.02136,19.1944427
12626.94034,17.6388893
12628.70487,16.9722233
12630.40168,16.4722233
12632.0485,16
12633.64909,15.4444456
12635.19316,14.2777777
12636.62146,13.0555553
12637.92669,12.250001
12639.15139,11.666667
12640.31849,11.1111116
12641.42933,10.6388893
12642.49361,10.25
12643.51836,9.8611107
12644.50423,9.5277777
12645.45735,9.249999
12646.38213,9.1388893
12647.29635,9
12648.19613,8.916667
12649.08758,8.8055563
12649.96846,8.6944447
12650.83769,8.5277786
12651.69078,8.5555553
12652.54613,8.7777777
12653.42369,8.9444447
12654.31846,9.1388893
12655.23213,9.3055553
12656.16303,9.4444447
12657.10724,9.6388893
12658.07089,9.8611107
12659.05736,10.166667
12660.07378,11.166667
12661.19086,12.166667
12662.40723,12.8611116
12663.69303,13.3055563
12665.02407,13.6944447
12666.39318,14.1944447
12667.81314,14.6944447
12669.28223,15.2222233
12670.80408,15.7777777
12672.38243,16.3055553
12674.01259,16.8888893
12675.7021,17.4444447
12677.44612,18
12679.24568,18.5555573
12681.10191,19.1111107
12683.01256,19.6666679
12684.97995,20.2222233
12687.00167,20.7777786
12689.07894,21.333334
12691.21306,21.916666
12693.40419,22.4166679
12695.64668,22.9444447
12697.94056,23.3888893
12700.27888,23.833334
12702.66309,24.2222233
12705.08472,24.583334
12707.54395,24.8611126
12710.02946,25.166666
12712.54551,25.4722252
12715.09366,25.75
12717.66804,26.083334
12720.27732,26.4444447
12722.92112,26.7777786
12725.59825,27.1111107
12728.31035,27.5277767
12731.06246,27.8333359
12733.84681,28.1111126
12736.65723,28.3055553
12739.4871,28.4444466
12742.33258,28.583334
12745.19022,28.6944447
12748.06072,28.8055553
12750.94057,28.9722233
12753.83708,29.1944447
12756.7576,29.4444447
12759.70132,29.6666698
12762.66908,29.5555573
12765.62391,29.3333321
12768.55653,29.2222252
12771.47982,29.1111126
12774.39022,28.9166641
12777.28295,28.7222233
12780.15447,28.2500019
12782.97878,27.6111107
12785.7409,27.3611107
12788.47634,27.1388893
12791.19123,26.9166679
12793.88223,26.3888893
12796.52048,25.8611107
12799.10754,25.6111126
12801.66802,25.3611126
12804.20506,25.1111126
12806.71556,24.5277786
12809.16774,23.7222233
12811.54083,23.1388893
12813.85416,22.9444447
12816.14944,22.8055553
12818.42944,22.7222233
12820.70111,22.7500019
12822.97694,22.8611107
12825.26249,23.0000019
12827.56334,23.2222214
12829.88499,23.5
12832.23442,23.8055573
12834.61584,24.1666679
12837.03192,24.5000019
12839.48282,24.9166679
12841.97388,25.25
12844.49826,25.5277786
12847.05197,25.833334
12849.63468,26.1388893
12852.24952,26.3611107
12854.88499,26.6111126
12857.54545,26.9444447
12860.24088,27.3055573
12862.97077,27.6388893
12865.73567,28.083334
12868.54332,28.4166679
12871.38429,28.6666679
12874.25201,28.7777767
12877.12909,28.8888893
12880.01903,28.8611126
12882.90444,28.8333359
12885.78707,28.75
12888.66312,28.583334
12891.52076,28.6111126
12894.38292,28.6388874
12897.24611,28.7222233
12900.11763,28.8888893
12903.00757,29.1666679
12905.92353,29.2777767
12908.85238,29.4722214
12911.79888,29.6111088
12914.75927,29.6944447
12917.7298,29.7500019
12920.70408,29.8055573
12923.68572,29.833334
12926.66833,29.8888893
12929.65649,30.0277786
12932.66036,30.166666
12935.67629,30.2777786
12938.70518,30.3888893
12941.74333,30.5555553
12944.79814,30.7222233
12947.87148,30.916666
12950.9624,31.1388874
12954.07743,31.3611107
12957.21277,31.6111107
12960.37311,31.9722233
12963.5715,32.3611107
12966.80682,32.6944466
12970.07747,33.0555573
12973.38222,33.4166679
12976.72307,33.75
12980.0993,34.1111145
12983.50958,34.4722214
12986.95807,34.7777786
12990.43499,35.0833359
12993.94247,35.3611107
12997.47988,35.6666679
13001.04567,35.9166679
13004.63866,36.1666641
13008.25444,36.3888893
13011.89244,36.6111145
13015.55489,36.8055573
13019.23455,37.0277786
13022.93868,37.25
13026.66277,37.4444466
13030.4063,37.6666679
13034.17435,37.8888893
13037.96231,38.1111107
13041.77482,38.3333359
13045.60722,38.5277748
13049.45906,38.7222252
13053.3327,38.8888893
13057.22064,38.9722252
13061.11928,39.0833321
13065.02666,39.0555611
13068.93127,38.9444427
13072.82714,38.75
13076.70119,38.4166679
13080.54426,37.9166679
13084.33501,37.3888893
13088.07298,36.7222214
13091.74655,35.9722252
13095.34289,35.25
13098.86918,34.4166679
13102.31001,33.6388893
13105.67308,32.8333359
13108.95761,32
13112.15683,31.3055592
13115.28854,30.6111145
13118.3489,29.9444447
13121.34261,29.2777767
13124.27146,28.6388874
13127.13465,27.9166679
13129.92734,27.2222233
13132.6489,26.4722233
